filename,split,label,path
tongue_pale_042.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_042.jpg
tongue_pale_043.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_043.jpg
tongue_pale_044.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_044.jpg
tongue_pale_045.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_045.jpg
tongue_pale_046.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_046.jpg
tongue_pale_047.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_047.jpg
tongue_pale_048.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_048.jpg
tongue_pale_049.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_049.jpg
tongue_pale_050.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_050.jpg
tongue_pale_051.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_051.jpg
tongue_pale_052.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_052.jpg
tongue_pale_053.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_053.jpg
tongue_pale_054.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_054.jpg
tongue_pale_055.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_055.jpg
tongue_pale_056.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_056.jpg
tongue_pale_057.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_057.jpg
tongue_pale_058.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_058.jpg
tongue_pale_059.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_059.jpg
tongue_pale_060.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_060.jpg
tongue_pale_061.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_061.jpg
tongue_pale_062.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_062.jpg
tongue_pale_063.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_063.jpg
tongue_pale_064.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_064.jpg
tongue_pale_065.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_065.jpg
tongue_pale_066.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_066.jpg
tongue_pale_067.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_067.jpg
tongue_pale_068.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_068.jpg
tongue_pale_069.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_069.jpg
tongue_pale_070.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_070.jpg
tongue_pale_071.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_071.jpg
tongue_pale_072.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_072.jpg
tongue_pale_073.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_073.jpg
tongue_pale_074.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_074.jpg
tongue_pale_075.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_075.jpg
tongue_pale_076.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_076.jpg
tongue_pale_077.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_077.jpg
tongue_pale_078.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_078.jpg
tongue_pale_079.jpg,train,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\pale\tongue_pale_079.jpg
tongue_pale_080.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_080.jpg
tongue_pale_081.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_081.jpg
tongue_pale_082.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_082.jpg
tongue_pale_083.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_083.jpg
tongue_pale_084.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_084.jpg
tongue_pale_085.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_085.jpg
tongue_pale_086.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_086.jpg
tongue_pale_087.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_087.jpg
tongue_pale_088.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_088.jpg
tongue_pale_089.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_089.jpg
tongue_pale_090.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_090.jpg
tongue_pale_091.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_091.jpg
tongue_pale_092.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_092.jpg
tongue_pale_093.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_093.jpg
tongue_pale_094.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_094.jpg
tongue_pale_095.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_095.jpg
tongue_pale_096.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_096.jpg
tongue_pale_097.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_097.jpg
tongue_pale_098.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_098.jpg
tongue_pale_099.jpg,val,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\pale\tongue_pale_099.jpg
tongue_pale_100.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_100.jpg
tongue_pale_101.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_101.jpg
tongue_pale_102.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_102.jpg
tongue_pale_103.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_103.jpg
tongue_pale_104.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_104.jpg
tongue_pale_105.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_105.jpg
tongue_pale_106.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_106.jpg
tongue_pale_107.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_107.jpg
tongue_pale_108.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_108.jpg
tongue_pale_109.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_109.jpg
tongue_pale_110.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_110.jpg
tongue_pale_111.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_111.jpg
tongue_pale_112.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_112.jpg
tongue_pale_113.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_113.jpg
tongue_pale_114.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_114.jpg
tongue_pale_115.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_115.jpg
tongue_pale_116.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_116.jpg
tongue_pale_117.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_117.jpg
tongue_pale_118.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_118.jpg
tongue_pale_119.jpg,test,pale,C:\Users\SHANMUGA\Desktop\gut\data\tongue\test\pale\tongue_pale_119.jpg
tongue_light_red_000.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_000.jpg
tongue_light_red_001.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_001.jpg
tongue_light_red_002.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_002.jpg
tongue_light_red_003.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_003.jpg
tongue_light_red_004.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_004.jpg
tongue_light_red_005.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_005.jpg
tongue_light_red_006.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_006.jpg
tongue_light_red_007.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_007.jpg
tongue_light_red_008.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_008.jpg
tongue_light_red_009.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_009.jpg
tongue_light_red_010.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_010.jpg
tongue_light_red_011.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_011.jpg
tongue_light_red_012.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_012.jpg
tongue_light_red_013.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_013.jpg
tongue_light_red_014.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_014.jpg
tongue_light_red_015.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_015.jpg
tongue_light_red_016.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_016.jpg
tongue_light_red_017.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_017.jpg
tongue_light_red_018.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_018.jpg
tongue_light_red_019.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_019.jpg
tongue_light_red_020.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_020.jpg
tongue_light_red_021.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_021.jpg
tongue_light_red_022.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_022.jpg
tongue_light_red_023.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_023.jpg
tongue_light_red_024.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_024.jpg
tongue_light_red_025.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_025.jpg
tongue_light_red_026.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_026.jpg
tongue_light_red_027.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_027.jpg
tongue_light_red_028.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_028.jpg
tongue_light_red_029.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_029.jpg
tongue_light_red_030.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_030.jpg
tongue_light_red_031.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_031.jpg
tongue_light_red_032.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_032.jpg
tongue_light_red_033.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_033.jpg
tongue_light_red_034.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_034.jpg
tongue_light_red_035.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_035.jpg
tongue_light_red_036.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_036.jpg
tongue_light_red_037.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_037.jpg
tongue_light_red_038.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_038.jpg
tongue_light_red_039.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_039.jpg
tongue_light_red_040.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_040.jpg
tongue_light_red_041.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_041.jpg
tongue_light_red_042.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_042.jpg
tongue_light_red_043.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_043.jpg
tongue_light_red_044.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_044.jpg
tongue_light_red_045.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_045.jpg
tongue_light_red_046.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_046.jpg
tongue_light_red_047.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_047.jpg
tongue_light_red_048.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_048.jpg
tongue_light_red_049.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_049.jpg
tongue_light_red_050.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_050.jpg
tongue_light_red_051.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_051.jpg
tongue_light_red_052.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_052.jpg
tongue_light_red_053.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_053.jpg
tongue_light_red_054.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_054.jpg
tongue_light_red_055.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_055.jpg
tongue_light_red_056.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_056.jpg
tongue_light_red_057.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_057.jpg
tongue_light_red_058.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_058.jpg
tongue_light_red_059.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_059.jpg
tongue_light_red_060.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_060.jpg
tongue_light_red_061.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_061.jpg
tongue_light_red_062.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_062.jpg
tongue_light_red_063.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_063.jpg
tongue_light_red_064.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_064.jpg
tongue_light_red_065.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_065.jpg
tongue_light_red_066.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_066.jpg
tongue_light_red_067.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_067.jpg
tongue_light_red_068.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_068.jpg
tongue_light_red_069.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_069.jpg
tongue_light_red_070.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_070.jpg
tongue_light_red_071.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_071.jpg
tongue_light_red_072.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_072.jpg
tongue_light_red_073.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_073.jpg
tongue_light_red_074.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_074.jpg
tongue_light_red_075.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_075.jpg
tongue_light_red_076.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_076.jpg
tongue_light_red_077.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_077.jpg
tongue_light_red_078.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_078.jpg
tongue_light_red_079.jpg,train,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\train\light_red\tongue_light_red_079.jpg
tongue_light_red_080.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_080.jpg
tongue_light_red_081.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_081.jpg
tongue_light_red_082.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_082.jpg
tongue_light_red_083.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_083.jpg
tongue_light_red_084.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_084.jpg
tongue_light_red_085.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_085.jpg
tongue_light_red_086.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_086.jpg
tongue_light_red_087.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_087.jpg
tongue_light_red_088.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_088.jpg
tongue_light_red_089.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_089.jpg
tongue_light_red_090.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_090.jpg
tongue_light_red_091.jpg,val,light_red,C:\Users\SHANMUGA\Desktop\gut\data\tongue\val\light_red\tongue_light_red_091.jpg
